country_id,factor_id,year,reference_period,geography_version,public_geography_type,public_geography_id,municipality,refnis_label_french,refnis_label_dutch,refnis_label_german,value,unit,source_name,provenance_ref,comparability_status
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24062,Louvain,Louvain,Leuven,Löwen,104906,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24066,Lubbeek,Lubbeek,Lubbeek,Lubbeek,15236,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24086,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee,11406,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24094,Rotselaar,Rotselaar,Rotselaar,Rotselaar,17689,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24104,Tervuren,Tervuren,Tervuren,Tervuren,23246,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24107,Tirlemont,Tirlemont,Tienen,Tienen,36890,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24109,Tremelo,Tremelo,Tremelo,Tremelo,15418,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24130,Léau,Léau,Zoutleeuw,Zoutleeuw,8766,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24133,Linter,Linter,Linter,Linter,7354,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24134,Montaigu-Zichem,Montaigu-Zichem,Scherpenheuvel-Zichem,Scherpenheuvel-Zichem,24200,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24135,Tielt-Winge,Tielt-Winge,Tielt-Winge,Tielt-Winge,11568,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,24137,Glabbeek,Glabbeek,Glabbeek,Glabbeek,5449,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,25005,Beauvechain,Beauvechain,Bevekom,Beauvechain,7242,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,25014,Braine-l’Alleud,Braine-l'Alleud,Eigenbrakel,Braine-l'Alleud,40756,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,25015,Braine-le-Château,Braine-le-Château,Kasteelbrakel,Braine-le-Château,10638,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,25018,Chaumont-Gistoux,Chaumont-Gistoux,Chaumont-Gistoux,Chaumont-Gistoux,11894,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,25023,Court-Saint-Etienne,Court-Saint-Etienne,Court-Saint-Etienne,Court-Saint-Etienne,10927,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,25031,Genappe,Genappe,Genepiën,Genappe,16160,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,25037,Grez-Doiceau,Grez-Doiceau,Graven,Grez-Doiceau,14014,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,25043,Incourt,Incourt,Incourt,Incourt,5658,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,25044,Ittre,Ittre,Itter,Ittre,6963,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,25048,Jodoigne,Jodoigne,Geldenaken,Jodoigne,14935,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,25050,La Hulpe,La Hulpe,Terhulpen,La Hulpe,7482,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,25068,Mont-Saint-Guibert,Mont-Saint-Guibert,Mont-Saint-Guibert,Mont-Saint-Guibert,8451,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,25072,Nivelles,Nivelles,Nijvel,Nivelles,29429,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,25084,Perwez,Perwez (Nivelles),Perwijs (Nijvel),Perwez (Nivelles),9844,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,25091,Rixensart,Rixensart,Rixensart,Rixensart,23052,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,25105,Tubize,Tubize,Tubeke,Tubize,28716,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,25107,Villers-la-Ville,Villers-la-Ville,Villers-la-Ville,Villers-la-Ville,11059,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,25110,Waterloo,Waterloo,Waterloo,Waterloo,30389,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,25112,Wavre,Wavre,Waver,Wavre,35581,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,25117,Chastre,Chastre,Chastre,Chastre,7813,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,25118,Hélécine,Hélécine,Hélécine,Hélécine,3894,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
belgium,population,2025,2025-01-01,statbel-refnis-2025,municipality,25119,Lasne,Lasne,Lasne,Lasne,14175,people,Statbel Population par commune au 1 janvier (1992-2026),provenance/belgium_population_manifest.json,country_local
