country_id,factor_id,year,reference_period,geography_version,public_geography_type,public_geography_id,municipality,refnis_label_french,refnis_label_dutch,refnis_label_german,population,area_km2,value,unit,source_name,provenance_ref,comparability_status
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,34027,Menin,Menin,Menen,Menen,34585,33.163521,1042.8627,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,34040,Waregem,Waregem,Waregem,Waregem,40436,44.499701,908.6803,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,34041,Wevelgem,Wevelgem,Wevelgem,Wevelgem,31940,39.138567,816.0748,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,34042,Zwevegem,Zwevegem,Zwevegem,Zwevegem,25870,63.609579,406.6998,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,34043,Espierres-Helchin,Espierres-Helchin,Spiere-Helkijn,Spiere-Helkijn,2053,10.814986,189.8292,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,35002,Bredene,Bredene,Bredene,Bredene,18196,14.310375,1271.525,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,35005,Gistel,Gistel,Gistel,Gistel,12117,42.840183,282.8419,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,35006,Ichtegem,Ichtegem,Ichtegem,Ichtegem,14622,45.778297,319.409,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,35011,Middelkerke,Middelkerke,Middelkerke,Middelkerke,20023,78.982868,253.5107,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,35013,Ostende,Ostende,Oostende,Ostende,72817,41.260789,1764.799,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,35014,Oudenburg,Oudenburg,Oudenburg,Oudenburg,10231,35.598795,287.3974,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,35029,De Haan,De Haan,De Haan,De Haan,12627,46.19987,273.3125,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,36006,Hooglede,Hooglede,Hooglede,Hooglede,10312,38.108832,270.5934,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,36007,Ingelmunster,Ingelmunster,Ingelmunster,Ingelmunster,11597,16.426796,705.9806,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,36008,Izegem,Izegem,Izegem,Izegem,29427,25.635329,1147.908,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,36010,Ledegem,Ledegem,Ledegem,Ledegem,9775,24.832221,393.6418,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,36011,Lichtervelde,Lichtervelde,Lichtervelde,Lichtervelde,9437,26.158287,360.7652,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,36012,Moorslede,Moorslede,Moorslede,Moorslede,11504,35.447339,324.5378,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,36015,Roulers,Roulers,Roeselare,Roeselare,66888,60.396767,1107.4765,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,36019,Staden,Staden,Staden,Staden,11696,46.817797,249.8195,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,37002,Dentergem,Dentergem,Dentergem,Dentergem,8673,26.089424,332.4336,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,37010,Oostrozebeke,Oostrozebeke,Oostrozebeke,Oostrozebeke,8013,16.727779,479.0235,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,37011,Pittem,Pittem,Pittem,Pittem,6971,34.68552,200.9772,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,37017,Wielsbeke,Wielsbeke,Wielsbeke,Wielsbeke,10256,21.914139,468.0083,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,37020,Ardooie,Ardooie,Ardooie,Ardooie,9514,34.918534,272.4628,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,37021,Wingene,,,,20781,99.159967,209.5705,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,37022,Tielt,,,,31908,98.340653,324.464,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,38002,Alveringem,Alveringem,Alveringem,Alveringem,4966,80.708434,61.5301,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,38008,La Panne,La Panne,De Panne,De Panne,10874,26.653837,407.9713,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,38014,Koksijde,Koksijde,Koksijde,Koksijde,21344,50.094991,426.0705,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,38016,Nieuport,Nieuport,Nieuwpoort,Nieuwpoort,11399,33.246506,342.8631,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,38025,Furnes,Furnes,Veurne,Veurne,12564,97.207777,129.2489,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,41002,Alost,Alost (Alost),Aalst (Aalst),Aalst (Aalst),92131,78.655795,1171.3187,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,41011,Denderleeuw,Denderleeuw,Denderleeuw,Denderleeuw,21257,13.864842,1533.1585,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,41018,Grammont,Grammont,Geraardsbergen,Geraardsbergen,35236,80.054795,440.1485,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,41024,Haaltert,Haaltert,Haaltert,Haaltert,19517,30.51903,639.5026,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,41027,Herzele,Herzele,Herzele,Herzele,19179,47.904874,400.3559,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,41034,Lede,Lede,Lede,Lede,19425,29.891462,649.8511,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,41048,Ninove,Ninove,Ninove,Ninove,40580,73.1188,554.9872,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,41063,Sint-Lievens-Houtem,Sint-Lievens-Houtem,Sint-Lievens-Houtem,Sint-Lievens-Houtem,10748,27.052736,397.2981,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,41081,Zottegem,Zottegem,Zottegem,Zottegem,28236,57.461508,491.3898,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,41082,Erpe-Mere,Erpe-Mere,Erpe-Mere,Erpe-Mere,21117,34.41271,613.6396,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,42003,Berlare,Berlare,Berlare,Berlare,15425,38.226107,403.52,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,42004,Buggenhout,Buggenhout,Buggenhout,Buggenhout,15079,25.641941,588.06,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,42006,Termonde,Termonde,Dendermonde,Dendermonde,47539,56.486243,841.6031,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,42008,Hamme,Hamme (Termonde),Hamme (Dendermonde),Hamme (Dendermonde),25706,40.533386,634.1933,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,42010,Laarne,Laarne,Laarne,Laarne,12496,32.580636,383.5407,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,42011,Lebbeke,Lebbeke,Lebbeke,Lebbeke,20298,27.33946,742.4433,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,42023,Waasmunster,Waasmunster,Waasmunster,Waasmunster,11395,32.268549,353.1302,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,42025,Wetteren,Wetteren,Wetteren,Wetteren,26926,37.018014,727.3756,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,42026,Wichelen,Wichelen,Wichelen,Wichelen,12050,23.197,519.4637,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,42028,Zele,Zele,Zele,Zele,21521,33.277422,646.7148,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,43002,Assenede,Assenede,Assenede,Assenede,14617,87.498383,167.0545,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,43005,Eeklo,Eeklo,Eeklo,Eeklo,22733,30.449078,746.5908,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,43007,Kaprijke,Kaprijke,Kaprijke,Kaprijke,6638,33.639094,197.3299,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,43010,Maldegem,Maldegem,Maldegem,Maldegem,24883,95.62585,260.2121,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,43014,Sint-Laureins,Sint-Laureins,Sint-Laureins,Sint-Laureins,6941,74.535454,93.1235,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,43018,Zelzate,Zelzate,Zelzate,Zelzate,13653,13.767809,991.6611,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,44013,Destelbergen,Destelbergen,Destelbergen,Destelbergen,19088,26.705006,714.7724,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,44019,Evergem,Evergem,Evergem,Evergem,37254,75.375078,494.2482,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,44020,Gavere,Gavere,Gavere,Gavere,13353,31.597053,422.6027,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,44021,Gand,Gand,Gent,Gent,272657,157.770924,1728.1828,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,44052,Oosterzele,Oosterzele,Oosterzele,Oosterzele,14088,43.56886,323.3502,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,44064,Sint-Martens-Latem,Sint-Martens-Latem,Sint-Martens-Latem,Sint-Martens-Latem,8149,14.45184,563.8728,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,44081,Zulte,Zulte,Zulte,Zulte,16233,32.761244,495.494,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,44083,Deinze,Deinze,Deinze,Deinze,46026,128.027343,359.5013,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,44084,Aalter,Aalter,Aalter,Aalter,29830,119.850612,248.8932,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,44085,Lievegem,Lievegem,Lievegem,Lievegem,27350,80.779965,338.5741,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,44086,Nazareth-De Pinte,,,,23574,53.214631,442.9985,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,44087,Lochristi,,,,30916,95.289998,324.4412,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,44088,Merelbeke-Melle,,,,37369,52.339957,713.967,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,45035,Audenarde,Audenarde,Oudenaarde,Oudenaarde,32930,68.919125,477.8064,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,45041,Renaix,Renaix,Ronse,Ronse,27577,34.69983,794.7301,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,45059,Brakel,Brakel,Brakel,Brakel,15127,56.962852,265.559,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,45060,Kluisbergen,Kluisbergen,Kluisbergen,Kluisbergen,6869,30.634376,224.2252,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,45061,Wortegem-Petegem,Wortegem-Petegem,Wortegem-Petegem,Wortegem-Petegem,6545,42.471802,154.1022,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,45062,Horebeke,Horebeke,Horebeke,Horebeke,2026,11.247328,180.1317,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,45063,Lierde,Lierde,Lierde,Lierde,6858,26.316012,260.6018,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,45064,Maarkedal,Maarkedal,Maarkedal,Maarkedal,6320,46.154428,136.9316,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,45065,Zwalin,Zwalin,Zwalm,Zwalm,8348,33.877658,246.4161,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,45068,Kruisem,Kruisem,Kruisem,Kruisem,16006,71.58863,223.583,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,46020,Sint-Gillis-Waas,Sint-Gillis-Waas,Sint-Gillis-Waas,Sint-Gillis-Waas,20139,55.488587,362.9395,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,46021,Sint-Niklaas,Saint-Nicolas (Saint-Nicolas),Sint-Niklaas (Sint-Niklaas),Sint-Niklaas (Sint-Niklaas),82661,84.19783,981.7474,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,46024,Stekene,Stekene,Stekene,Stekene,19767,45.263274,436.7117,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,46025,Tamise,Tamise,Temse,Temse,31613,40.096257,788.4277,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,46029,Lokeren,,,,50606,106.170744,476.6473,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,46030,Beveren-Kruibeke-Zwijndrecht,,,,87927,206.457234,425.8848,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,51004,Ath,Ath,Aat,Ath,30123,127.898967,235.5218,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,51008,Beloeil,Beloeil,Beloeil,Beloeil,14232,62.264379,228.5737,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,51009,Bernissart,Bernissart,Bernissart,Bernissart,11894,43.808642,271.4989,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,51012,Brugelette,Brugelette,Brugelette,Brugelette,3878,28.586628,135.6578,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,51014,Chièvres,Chièvres,Chièvres,Chièvres,7145,47.370416,150.8325,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,51017,Ellezelles,Ellezelles,Elzele,Ellezelles,5948,45.113339,131.8457,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,51019,Flobecq,Flobecq,Vloesberg,Flobecq,3441,23.276026,147.8345,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,51065,Frasnes-lez-Anvaing,Frasnes-lez-Anvaing,Frasnes-lez-Anvaing,Frasnes-lez-Anvaing,12256,112.8641,108.5908,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,51067,Enghien,Enghien,Edingen,Enghien,14567,39.396409,369.7545,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,51068,Silly,Silly,Opzullik,Silly,8422,68.573676,122.8168,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,51069,Lessines,Lessines,Lessen,Lessines,18853,72.671616,259.4273,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,52010,Chapelle-lez-Herlaimont,Chapelle-lez-Herlaimont,Chapelle-lez-Herlaimont,Chapelle-lez-Herlaimont,15030,18.20621,825.5425,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,52011,Charleroi,Charleroi,Charleroi,Charleroi,205763,102.947782,1998.7123,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,52012,Châtelet,Châtelet,Châtelet,Châtelet,35979,27.345889,1315.7005,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,52015,Courcelles,Courcelles,Courcelles,Courcelles,31436,44.524902,706.0319,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,52018,Farciennes,Farciennes,Farciennes,Farciennes,11471,10.366908,1106.5016,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,52021,Fleurus,Fleurus,Fleurus,Fleurus,22922,59.474213,385.4107,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,52022,Fontaine-l’Evêque,Fontaine-l'Evêque,Fontaine-l'Evêque,Fontaine-l'Evêque,17985,28.660272,627.5237,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,52025,Gerpinnes,Gerpinnes,Gerpinnes,Gerpinnes,12900,47.68471,270.527,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,52048,Montigny-le-Tilleul,Montignies-le-Tilleul,Montignies-le-Tilleul,Montignies-le-Tilleul,10170,15.230309,667.7475,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,52055,Pont-à-Celles,Pont-à-Celles,Pont-à-Celles,Pont-à-Celles,17662,56.101533,314.8221,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
belgium,population_density,2025,2025-01-01,statbel-refnis-2025,municipality,52074,Aiseau-Presles,Aiseau-Presles,Aiseau-Presles,Aiseau-Presles,10956,22.424804,488.5661,people-per-km2,Statbel Densite de la population en Belgique au 1er janvier,provenance/belgium_population_density_manifest.json,country_local
