election_year,election_date,public_geography_id,ibz_municipality,ibz_label_french,ibz_label_dutch,ibz_label_german,refnis_match,refnis_code,refnis_parent_code,refnis_label_french,refnis_label_dutch,refnis_label_german,refnis_validity_start,refnis_validity_end,special_bucket,vote_sum_reconciles,bridge_safe_for_first_app_layer,reconciliation_status,method_note
2024,2024-06-09,34023,Kuurne,Kuurne,Kuurne,Kuurne,true,34023,34000,Kuurne,Kuurne,Kuurne,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,34025,Lendelede,Lendelede,Lendelede,Lendelede,true,34025,34000,Lendelede,Lendelede,Lendelede,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,34027,Menen,Menin,Menen,Menen,true,34027,34000,Menin,Menen,Menen,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,34040,Waregem,Waregem,Waregem,Waregem,true,34040,34000,Waregem,Waregem,Waregem,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,34041,Wevelgem,Wevelgem,Wevelgem,Wevelgem,true,34041,34000,Wevelgem,Wevelgem,Wevelgem,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,34042,Zwevegem,Zwevegem,Zwevegem,Zwevegem,true,34042,34000,Zwevegem,Zwevegem,Zwevegem,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,34043,Spiere-Helkijn,Espierres-Helchin,Spiere-Helkijn,Espierres-Helchin,true,34043,34000,Espierres-Helchin,Spiere-Helkijn,Spiere-Helkijn,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,35002,Bredene,Bredene,Bredene,Bredene,true,35002,35000,Bredene,Bredene,Bredene,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,35005,Gistel,Gistel,Gistel,Gistel,true,35005,35000,Gistel,Gistel,Gistel,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,35006,Ichtegem,Ichtegem,Ichtegem,Ichtegem,true,35006,35000,Ichtegem,Ichtegem,Ichtegem,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,35011,Middelkerke,Middelkerke,Middelkerke,Middelkerke,true,35011,35000,Middelkerke,Middelkerke,Middelkerke,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,35013,Oostende,Ostende,Oostende,Ostende,true,35013,35000,Ostende,Oostende,Ostende,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,35014,Oudenburg,Oudenburg,Oudenburg,Oudenburg,true,35014,35000,Oudenburg,Oudenburg,Oudenburg,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,35029,De Haan,De Haan,De Haan,De Haan,true,35029,35000,De Haan,De Haan,De Haan,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,36006,Hooglede,Hooglede,Hooglede,Hooglede,true,36006,36000,Hooglede,Hooglede,Hooglede,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,36007,Ingelmunster,Ingelmunster,Ingelmunster,Ingelmunster,true,36007,36000,Ingelmunster,Ingelmunster,Ingelmunster,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,36008,Izegem,Izegem,Izegem,Izegem,true,36008,36000,Izegem,Izegem,Izegem,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,36010,Ledegem,Ledegem,Ledegem,Ledegem,true,36010,36000,Ledegem,Ledegem,Ledegem,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,36011,Lichtervelde,Lichtervelde,Lichtervelde,Lichtervelde,true,36011,36000,Lichtervelde,Lichtervelde,Lichtervelde,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,36012,Moorslede,Moorslede,Moorslede,Moorslede,true,36012,36000,Moorslede,Moorslede,Moorslede,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,36015,Roeselare,Roeselare,Roeselare,Roeselare,true,36015,36000,Roulers,Roeselare,Roeselare,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,36019,Staden,Staden,Staden,Staden,true,36019,36000,Staden,Staden,Staden,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,37002,Dentergem,Dentergem,Dentergem,Dentergem,true,37002,37000,Dentergem,Dentergem,Dentergem,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,37007,Meulebeke,Meulebeke,Meulebeke,Meulebeke,true,37007,37000,Meulebeke,Meulebeke,Meulebeke,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,37010,Oostrozebeke,Oostrozebeke,Oostrozebeke,Oostrozebeke,true,37010,37000,Oostrozebeke,Oostrozebeke,Oostrozebeke,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,37011,Pittem,Pittem,Pittem,Pittem,true,37011,37000,Pittem,Pittem,Pittem,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,37012,Ruiselede,Ruiselede,Ruiselede,Ruiselede,true,37012,37000,Ruiselede,Ruiselede,Ruiselede,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,37015,Tielt,Tielt,Tielt,Tielt,true,37015,37000,Tielt (Tielt),Tielt (Tielt),Tielt (Tielt),01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,37017,Wielsbeke,Wielsbeke,Wielsbeke,Wielsbeke,true,37017,37000,Wielsbeke,Wielsbeke,Wielsbeke,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,37018,Wingene,Wingene,Wingene,Wingene,true,37018,37000,Wingene,Wingene,Wingene,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,37020,Ardooie,Ardooie,Ardooie,Ardooie,true,37020,37000,Ardooie,Ardooie,Ardooie,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,38002,Alveringem,Alveringem,Alveringem,Alveringem,true,38002,38000,Alveringem,Alveringem,Alveringem,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,38008,De Panne,La Panne,De Panne,De Panne,true,38008,38000,La Panne,De Panne,De Panne,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,38014,Koksijde,Koksijde,Koksijde,Koksijde,true,38014,38000,Koksijde,Koksijde,Koksijde,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,38016,Nieuwpoort,Nieuport,Nieuwpoort,Nieuwpoort,true,38016,38000,Nieuport,Nieuwpoort,Nieuwpoort,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,38025,Veurne,Veurne,Veurne,Veurne,true,38025,38000,Furnes,Veurne,Veurne,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,40998,Gand (E5),Gand (E5),Gent (E5),Gand (E5),false,,,,,,,,true,true,false,blocked_special_bucket,IBZ E5 special bucket; not expected to appear as a REFNIS municipality.
2024,2024-06-09,41002,Aalst,Alost,Aalst,Aalst,true,41002,41000,Alost (Alost),Aalst (Aalst),Aalst (Aalst),01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,41011,Denderleeuw,Denderleeuw,Denderleeuw,Denderleeuw,true,41011,41000,Denderleeuw,Denderleeuw,Denderleeuw,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,41018,Geraardsbergen,Grammont,Geraardsbergen,Geraardsbergen,true,41018,41000,Grammont,Geraardsbergen,Geraardsbergen,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,41024,Haaltert,Haaltert,Haaltert,Haaltert,true,41024,41000,Haaltert,Haaltert,Haaltert,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,41027,Herzele,Herzele,Herzele,Herzele,true,41027,41000,Herzele,Herzele,Herzele,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,41034,Lede,Lede,Lede,Lede,true,41034,41000,Lede,Lede,Lede,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,41048,Ninove,Ninove,Ninove,Ninove,true,41048,41000,Ninove,Ninove,Ninove,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,41063,Sint-Lievens-Houtem,Sint-Lievens-Houtem,Sint-Lievens-Houtem,Sint-Lievens-Houtem,true,41063,41000,Sint-Lievens-Houtem,Sint-Lievens-Houtem,Sint-Lievens-Houtem,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,41081,Zottegem,Zottegem,Zottegem,Zottegem,true,41081,41000,Zottegem,Zottegem,Zottegem,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,41082,Erpe-Mere,Erpe-Mere,Erpe-Mere,Erpe-Mere,true,41082,41000,Erpe-Mere,Erpe-Mere,Erpe-Mere,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,42003,Berlare,Berlare,Berlare,Berlare,true,42003,42000,Berlare,Berlare,Berlare,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,42004,Buggenhout,Buggenhout,Buggenhout,Buggenhout,true,42004,42000,Buggenhout,Buggenhout,Buggenhout,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,42006,Dendermonde,Dendermonde,Dendermonde,Dendermonde,true,42006,42000,Termonde,Dendermonde,Dendermonde,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,42008,Hamme,Hamme,Hamme,Hamme,true,42008,42000,Hamme (Termonde),Hamme (Dendermonde),Hamme (Dendermonde),01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,42010,Laarne,Laarne,Laarne,Laarne,true,42010,42000,Laarne,Laarne,Laarne,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,42011,Lebbeke,Lebbeke,Lebbeke,Lebbeke,true,42011,42000,Lebbeke,Lebbeke,Lebbeke,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,42023,Waasmunster,Waasmunster,Waasmunster,Waasmunster,true,42023,42000,Waasmunster,Waasmunster,Waasmunster,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,42025,Wetteren,Wetteren,Wetteren,Wetteren,true,42025,42000,Wetteren,Wetteren,Wetteren,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,42026,Wichelen,Wichelen,Wichelen,Wichelen,true,42026,42000,Wichelen,Wichelen,Wichelen,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,42028,Zele,Zele,Zele,Zele,true,42028,42000,Zele,Zele,Zele,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,43002,Assenede,Assenede,Assenede,Assenede,true,43002,43000,Assenede,Assenede,Assenede,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,43005,Eeklo,Eeklo,Eeklo,Eeklo,true,43005,43000,Eeklo,Eeklo,Eeklo,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,43007,Kaprijke,Kaprijke,Kaprijke,Kaprijke,true,43007,43000,Kaprijke,Kaprijke,Kaprijke,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,43010,Maldegem,Maldegem,Maldegem,Maldegem,true,43010,43000,Maldegem,Maldegem,Maldegem,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,43014,Sint-Laureins,Sint-Laureins,Sint-Laureins,Sint-Laureins,true,43014,43000,Sint-Laureins,Sint-Laureins,Sint-Laureins,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,43018,Zelzate,Zelzate,Zelzate,Zelzate,true,43018,43000,Zelzate,Zelzate,Zelzate,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,44012,De Pinte,De Pinte,De Pinte,De Pinte,true,44012,44000,De Pinte,De Pinte,De Pinte,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,44013,Destelbergen,Destelbergen,Destelbergen,Destelbergen,true,44013,44000,Destelbergen,Destelbergen,Destelbergen,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,44019,Evergem,Evergem,Evergem,Evergem,true,44019,44000,Evergem,Evergem,Evergem,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,44020,Gavere,Gavere,Gavere,Gavere,true,44020,44000,Gavere,Gavere,Gavere,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,44021,Gent,Gand,Gent,Gent,true,44021,44000,Gand,Gent,Gent,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,44034,Lochristi,Lochristi,Lochristi,Lochristi,true,44034,44000,Lochristi,Lochristi,Lochristi,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,44040,Melle,Melle,Melle,Melle,true,44040,44000,Melle,Melle,Melle,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,44043,Merelbeke,Merelbeke,Merelbeke,Merelbeke,true,44043,44000,Merelbeke,Merelbeke,Merelbeke,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,44045,Moerbeke,Moerbeke,Moerbeke,Moerbeke,true,44045,44000,Moerbeke (Gand),Moerbeke (Gent),Moerbeke (Gent),01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,44048,Nazareth,Nazareth,Nazareth,Nazareth,true,44048,44000,Nazareth,Nazareth,Nazareth,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,44052,Oosterzele,Oosterzele,Oosterzele,Oosterzele,true,44052,44000,Oosterzele,Oosterzele,Oosterzele,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,44064,Sint-Martens-Latem,Sint-Martens-Latem,Sint-Martens-Latem,Sint-Martens-Latem,true,44064,44000,Sint-Martens-Latem,Sint-Martens-Latem,Sint-Martens-Latem,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,44073,Wachtebeke,Wachtebeke,Wachtebeke,Wachtebeke,true,44073,44000,Wachtebeke,Wachtebeke,Wachtebeke,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,44081,Zulte,Zulte,Zulte,Zulte,true,44081,44000,Zulte,Zulte,Zulte,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,44083,Deinze,Deinze,Deinze,Deinze,true,44083,44000,Deinze,Deinze,Deinze,01/01/2019,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,44084,Aalter,Aalter,Aalter,Aalter,true,44084,44000,Aalter,Aalter,Aalter,01/01/2019,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,44085,Lievegem,Lievegem,Lievegem,Lievegem,true,44085,44000,Lievegem,Lievegem,Lievegem,01/01/2019,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,45035,Oudenaarde,Audenarde,Oudenaarde,Oudenaarde,true,45035,45000,Audenarde,Oudenaarde,Oudenaarde,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,45041,Ronse,Renaix,Ronse,Renaix,true,45041,45000,Renaix,Ronse,Ronse,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,45059,Brakel,Brakel,Brakel,Brakel,true,45059,45000,Brakel,Brakel,Brakel,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,45060,Kluisbergen,Kluisbergen,Kluisbergen,Kluisbergen,true,45060,45000,Kluisbergen,Kluisbergen,Kluisbergen,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,45061,Wortegem-Petegem,Wortegem-Petegem,Wortegem-Petegem,Wortegem-Petegem,true,45061,45000,Wortegem-Petegem,Wortegem-Petegem,Wortegem-Petegem,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,45062,Horebeke,Horebeke,Horebeke,Horebeke,true,45062,45000,Horebeke,Horebeke,Horebeke,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,45063,Lierde,Lierde,Lierde,Lierde,true,45063,45000,Lierde,Lierde,Lierde,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,45064,Maarkedal,Maarkedal,Maarkedal,Maarkedal,true,45064,45000,Maarkedal,Maarkedal,Maarkedal,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,45065,Zwalm,Zwalm,Zwalm,Zwalm,true,45065,45000,Zwalin,Zwalm,Zwalm,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,45068,Kruisem,Kruisem,Kruisem,Kruisem,true,45068,45000,Kruisem,Kruisem,Kruisem,01/01/2019,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,46003,Beveren,Beveren,Beveren,Beveren,true,46003,46000,Beveren (Saint-Nicolas),Beveren (Sint-Niklaas),Beveren (Sint-Niklaas),01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,46013,Kruibeke,Kruibeke,Kruibeke,Kruibeke,true,46013,46000,Kruibeke,Kruibeke,Kruibeke,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,46014,Lokeren,Lokeren,Lokeren,Lokeren,true,46014,46000,Lokeren,Lokeren,Lokeren,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,46020,Sint-Gillis-Waas,Sint-Gillis-Waas,Sint-Gillis-Waas,Sint-Gillis-Waas,true,46020,46000,Sint-Gillis-Waas,Sint-Gillis-Waas,Sint-Gillis-Waas,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,46021,Sint-Niklaas,Saint-Nicolas,Sint-Niklaas,Sint-Niklaas,true,46021,46000,Saint-Nicolas (Saint-Nicolas),Sint-Niklaas (Sint-Niklaas),Sint-Niklaas (Sint-Niklaas),01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,46024,Stekene,Stekene,Stekene,Stekene,true,46024,46000,Stekene,Stekene,Stekene,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,46025,Temse,Temse,Temse,Temse,true,46025,46000,Tamise,Temse,Temse,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,50998,Mons (E5),Mons (E5),Bergen (E5),Mons (E5),false,,,,,,,,true,true,false,blocked_special_bucket,IBZ E5 special bucket; not expected to appear as a REFNIS municipality.
2024,2024-06-09,51004,Ath,Ath,Aat,Ath,true,51004,51000,Ath,Aat,Ath,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,51008,Beloeil,Beloeil,Beloeil,Beloeil,true,51008,51000,Beloeil,Beloeil,Beloeil,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,51009,Bernissart,Bernissart,Bernissart,Bernissart,true,51009,51000,Bernissart,Bernissart,Bernissart,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,51012,Brugelette,Brugelette,Brugelette,Brugelette,true,51012,51000,Brugelette,Brugelette,Brugelette,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,51014,Chievres,Chièvres,Chièvres,Chièvres,true,51014,51000,Chièvres,Chièvres,Chièvres,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,51017,Ellezelles,Ellezelles,Elzele,Ellezelles,true,51017,51000,Ellezelles,Elzele,Ellezelles,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,51019,Flobecq,Flobecq,Vloesberg,Flobecq,true,51019,51000,Flobecq,Vloesberg,Flobecq,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,51065,Frasnes-lez-Anvaing,Frasnes-lez-Anvaing,Frasnes-lez-Anvaing,Frasnes-lez-Anvaing,true,51065,51000,Frasnes-lez-Anvaing,Frasnes-lez-Anvaing,Frasnes-lez-Anvaing,01/01/1977,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,51067,Enghien,Enghien,Edingen,Enghien,true,51067,51000,Enghien,Edingen,Enghien,01/01/2019,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,51068,Silly,Silly,Silly,Silly,true,51068,51000,Silly,Opzullik,Silly,01/01/2019,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,51069,Lessines,Lessines,Lessen,Lessines,true,51069,51000,Lessines,Lessen,Lessines,01/01/2019,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
2024,2024-06-09,52010,Chapelle-lez-Herlaimont,Chapelle-lez-Herlaimont,Chapelle-lez-Herlaimont,Chapelle-lez-Herlaimont,true,52010,52000,Chapelle-lez-Herlaimont,Chapelle-lez-Herlaimont,Chapelle-lez-Herlaimont,01/01/1970,31/12/9999,false,true,true,matched_refnis_2024,IBZ municipality code matches active Statbel REFNIS municipality on election date.
