election_year,public_geography_id,municipality,label_french,label_dutch,label_german,ibz_row_type,is_probable_statbel_municipality,vote_sum_reconciles,bridge_safe_for_first_app_layer,geography_status,method_note
2024,13002,Baarle-Hertog,Baerle-Duc,Baarle-Hertog,Baarle-Hertog,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,13003,Balen,Balen,Balen,Balen,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,13004,Beerse,Beerse,Beerse,Beerse,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,13006,Dessel,Dessel,Dessel,Dessel,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,13008,Geel,Geel,Geel,Geel,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,13010,Grobbendonk,Grobbendonk,Grobbendonk,Grobbendonk,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,13011,Herentals,Herentals,Herentals,Herentals,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,13012,Herenthout,Herenthout,Herenthout,Herenthout,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,13013,Herselt,Herselt,Herselt,Herselt,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,13014,Hoogstraten,Hoogstraten,Hoogstraten,Hoogstraten,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,13016,Hulshout,Hulshout,Hulshout,Hulshout,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,13017,Kasterlee,Kasterlee,Kasterlee,Kasterlee,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,13019,Lille,Lille,Lille,Lille,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,13021,Meerhout,Meerhout,Meerhout,Meerhout,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,13023,Merksplas,Merksplas,Merksplas,Merksplas,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,13025,Mol,Mol,Mol,Mol,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,13029,Olen,Olen,Olen,Olen,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,13031,Oud-Turnhout,Oud-Turnhout,Oud-Turnhout,Oud-Turnhout,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,13035,Ravels,Ravels,Ravels,Ravels,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,13036,Retie,Retie,Retie,Retie,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,13037,Rijkevorsel,Rijkevorsel,Rijkevorsel,Rijkevorsel,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,13040,Turnhout,Turnhout,Turnhout,Turnhout,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,13044,Vorselaar,Vorselaar,Vorselaar,Vorselaar,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,13046,Vosselaar,Vosselaar,Vosselaar,Vosselaar,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,13049,Westerlo,Westerlo,Westerlo,Westerlo,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,13053,Laakdal,Laakdal,Laakdal,Laakdal,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,21001,Anderlecht,Anderlecht,Anderlecht,Anderlecht,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,21002,Auderghem,Auderghem,Oudergem,Auderghem,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,21003,Berchem-Sainte-Agathe,Berchem-Sainte-Agathe,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,21004,Bruxelles,Bruxelles,Brussel,Brüssel,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,21005,Etterbeek,Etterbeek,Etterbeek,Etterbeek,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,21006,Evere,Evere,Evere,Evere,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,21007,Forest,Forest,Vorst,Forest,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,21008,Ganshoren,Ganshoren,Ganshoren,Ganshoren,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,21009,Ixelles,Ixelles,Elsene,Ixelles,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,21010,Jette,Jette,Jette,Jette,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,21011,Koekelberg,Koekelberg,Koekelberg,Koekelberg,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,21012,Molenbeek-Saint-Jean,Molenbeek-Saint-Jean,Sint-Jans-Molenbeek,Molenbeek-Saint-Jean,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,21013,Saint-Gilles,Saint-Gilles,Sint-Gillis,Saint-Gilles,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,21014,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,21015,Schaerbeek,Schaerbeek,Schaarbeek,Schaerbeek,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,21016,Uccle,Uccle,Ukkel,Uccle,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,21017,Watermael-Boitsfort,Watermael-Boitsfort,Watermaal-Bosvoorde,Watermael-Boitsfort,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,21018,Woluwe-Saint-Lambert,Woluwe-Saint-Lambert,Sint-Lambrechts-Woluwe,Woluwe-Saint-Lambert,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,21019,Woluwe-Saint-Pierre,Woluwe-Saint-Pierre,Sint-Pieters-Woluwe,Woluwe-Saint-Pierre,municipality_candidate,true,true,true,candidate_municipality,IBZ municipality-level row; still pending official Statbel/REFNIS reconciliation.
2024,23098,Drogenbos,Drogenbos,Drogenbos,Drogenbos,municipality_candidate,true,false,false,needs_language_layer_method,Party/list votes do not reconcile to valid votes; likely requires a Belgium-specific language-layer method.
2024,23099,Kraainem,Kraainem,Kraainem,Kraainem,municipality_candidate,true,false,false,needs_language_layer_method,Party/list votes do not reconcile to valid votes; likely requires a Belgium-specific language-layer method.
2024,23100,Linkebeek,Linkebeek,Linkebeek,Linkebeek,municipality_candidate,true,false,false,needs_language_layer_method,Party/list votes do not reconcile to valid votes; likely requires a Belgium-specific language-layer method.
2024,23101,Rode-Saint-Genese,Rhode-Saint-Genèse,Sint-Genesius-Rode,Rhode-Saint-Genèse,municipality_candidate,true,false,false,needs_language_layer_method,Party/list votes do not reconcile to valid votes; likely requires a Belgium-specific language-layer method.
2024,23102,Wemmel,Wemmel,Wemmel,Wemmel,municipality_candidate,true,false,false,needs_language_layer_method,Party/list votes do not reconcile to valid votes; likely requires a Belgium-specific language-layer method.
