election_year,election_date,public_geography_id,municipality,label_french,label_dutch,label_german,party,party_id,list_number,language_group,votes,valid_votes,blank_votes,share,vote_sum_reconciles,special_bucket,bridge_safe,source_scope
2024,2024-06-09,33041,Vleteren,Vleteren,Vleteren,Vleteren,CD&V,303356,16,Dutch,499,2458,129,20.3011,true,false,true,ibz_municipality_level
2024,2024-06-09,33041,Vleteren,Vleteren,Vleteren,Vleteren,Voor U,305968,17,Dutch,25,2458,129,1.0171,true,false,true,ibz_municipality_level
2024,2024-06-09,33041,Vleteren,Vleteren,Vleteren,Vleteren,Partij BLANCO,305969,19,Dutch,37,2458,129,1.5053,true,false,true,ibz_municipality_level
2024,2024-06-09,34002,Anzegem,Anzegem,Anzegem,Anzegem,VLAAMS BELANG,305802,1,Dutch,2817,10737,444,26.2364,true,false,true,ibz_municipality_level
2024,2024-06-09,34002,Anzegem,Anzegem,Anzegem,Anzegem,open vld,305803,3,Dutch,923,10737,444,8.5964,true,false,true,ibz_municipality_level
2024,2024-06-09,34002,Anzegem,Anzegem,Anzegem,Anzegem,PVDA,303048,8,Dutch,336,10737,444,3.1294,true,false,true,ibz_municipality_level
2024,2024-06-09,34002,Anzegem,Anzegem,Anzegem,Anzegem,Vooruit,305967,9,Dutch,1568,10737,444,14.6037,true,false,true,ibz_municipality_level
2024,2024-06-09,34002,Anzegem,Anzegem,Anzegem,Anzegem,N-VA,303352,10,Dutch,2787,10737,444,25.957,true,false,true,ibz_municipality_level
2024,2024-06-09,34002,Anzegem,Anzegem,Anzegem,Anzegem,GROEN,303164,15,Dutch,589,10737,444,5.4857,true,false,true,ibz_municipality_level
2024,2024-06-09,34002,Anzegem,Anzegem,Anzegem,Anzegem,CD&V,303356,16,Dutch,1500,10737,444,13.9704,true,false,true,ibz_municipality_level
2024,2024-06-09,34002,Anzegem,Anzegem,Anzegem,Anzegem,Voor U,305968,17,Dutch,113,10737,444,1.0524,true,false,true,ibz_municipality_level
2024,2024-06-09,34002,Anzegem,Anzegem,Anzegem,Anzegem,Partij BLANCO,305969,19,Dutch,104,10737,444,0.9686,true,false,true,ibz_municipality_level
2024,2024-06-09,34003,Avelgem,Avelgem,Avelgem,Avelgem,VLAAMS BELANG,305802,1,Dutch,1808,6994,377,25.8507,true,false,true,ibz_municipality_level
2024,2024-06-09,34003,Avelgem,Avelgem,Avelgem,Avelgem,open vld,305803,3,Dutch,589,6994,377,8.4215,true,false,true,ibz_municipality_level
2024,2024-06-09,34003,Avelgem,Avelgem,Avelgem,Avelgem,PVDA,303048,8,Dutch,354,6994,377,5.0615,true,false,true,ibz_municipality_level
2024,2024-06-09,34003,Avelgem,Avelgem,Avelgem,Avelgem,Vooruit,305967,9,Dutch,1526,6994,377,21.8187,true,false,true,ibz_municipality_level
2024,2024-06-09,34003,Avelgem,Avelgem,Avelgem,Avelgem,N-VA,303352,10,Dutch,1283,6994,377,18.3443,true,false,true,ibz_municipality_level
2024,2024-06-09,34003,Avelgem,Avelgem,Avelgem,Avelgem,GROEN,303164,15,Dutch,317,6994,377,4.5325,true,false,true,ibz_municipality_level
2024,2024-06-09,34003,Avelgem,Avelgem,Avelgem,Avelgem,CD&V,303356,16,Dutch,977,6994,377,13.9691,true,false,true,ibz_municipality_level
2024,2024-06-09,34003,Avelgem,Avelgem,Avelgem,Avelgem,Voor U,305968,17,Dutch,67,6994,377,0.958,true,false,true,ibz_municipality_level
2024,2024-06-09,34003,Avelgem,Avelgem,Avelgem,Avelgem,Partij BLANCO,305969,19,Dutch,73,6994,377,1.0438,true,false,true,ibz_municipality_level
2024,2024-06-09,34009,Deerlijk,Deerlijk,Deerlijk,Deerlijk,VLAAMS BELANG,305802,1,Dutch,2224,8863,412,25.0931,true,false,true,ibz_municipality_level
2024,2024-06-09,34009,Deerlijk,Deerlijk,Deerlijk,Deerlijk,open vld,305803,3,Dutch,599,8863,412,6.7584,true,false,true,ibz_municipality_level
2024,2024-06-09,34009,Deerlijk,Deerlijk,Deerlijk,Deerlijk,PVDA,303048,8,Dutch,374,8863,412,4.2198,true,false,true,ibz_municipality_level
2024,2024-06-09,34009,Deerlijk,Deerlijk,Deerlijk,Deerlijk,Vooruit,305967,9,Dutch,1499,8863,412,16.913,true,false,true,ibz_municipality_level
2024,2024-06-09,34009,Deerlijk,Deerlijk,Deerlijk,Deerlijk,N-VA,303352,10,Dutch,2186,8863,412,24.6643,true,false,true,ibz_municipality_level
2024,2024-06-09,34009,Deerlijk,Deerlijk,Deerlijk,Deerlijk,GROEN,303164,15,Dutch,354,8863,412,3.9941,true,false,true,ibz_municipality_level
2024,2024-06-09,34009,Deerlijk,Deerlijk,Deerlijk,Deerlijk,CD&V,303356,16,Dutch,1412,8863,412,15.9314,true,false,true,ibz_municipality_level
2024,2024-06-09,34009,Deerlijk,Deerlijk,Deerlijk,Deerlijk,Voor U,305968,17,Dutch,121,8863,412,1.3652,true,false,true,ibz_municipality_level
2024,2024-06-09,34009,Deerlijk,Deerlijk,Deerlijk,Deerlijk,Partij BLANCO,305969,19,Dutch,94,8863,412,1.0606,true,false,true,ibz_municipality_level
2024,2024-06-09,34013,Harelbeke,Harelbeke,Harelbeke,Harelbeke,VLAAMS BELANG,305802,1,Dutch,5112,19905,1080,25.682,true,false,true,ibz_municipality_level
2024,2024-06-09,34013,Harelbeke,Harelbeke,Harelbeke,Harelbeke,open vld,305803,3,Dutch,1303,19905,1080,6.5461,true,false,true,ibz_municipality_level
2024,2024-06-09,34013,Harelbeke,Harelbeke,Harelbeke,Harelbeke,PVDA,303048,8,Dutch,1137,19905,1080,5.7121,true,false,true,ibz_municipality_level
2024,2024-06-09,34013,Harelbeke,Harelbeke,Harelbeke,Harelbeke,Vooruit,305967,9,Dutch,4695,19905,1080,23.587,true,false,true,ibz_municipality_level
2024,2024-06-09,34013,Harelbeke,Harelbeke,Harelbeke,Harelbeke,N-VA,303352,10,Dutch,3993,19905,1080,20.0603,true,false,true,ibz_municipality_level
2024,2024-06-09,34013,Harelbeke,Harelbeke,Harelbeke,Harelbeke,GROEN,303164,15,Dutch,816,19905,1080,4.0995,true,false,true,ibz_municipality_level
2024,2024-06-09,34013,Harelbeke,Harelbeke,Harelbeke,Harelbeke,CD&V,303356,16,Dutch,2429,19905,1080,12.203,true,false,true,ibz_municipality_level
2024,2024-06-09,34013,Harelbeke,Harelbeke,Harelbeke,Harelbeke,Voor U,305968,17,Dutch,195,19905,1080,0.9797,true,false,true,ibz_municipality_level
2024,2024-06-09,34013,Harelbeke,Harelbeke,Harelbeke,Harelbeke,Partij BLANCO,305969,19,Dutch,225,19905,1080,1.1304,true,false,true,ibz_municipality_level
2024,2024-06-09,34022,Kortrijk,Courtrai,Kortrijk,Kortrijk,VLAAMS BELANG,305802,1,Dutch,9869,50698,1997,19.4663,true,false,true,ibz_municipality_level
2024,2024-06-09,34022,Kortrijk,Courtrai,Kortrijk,Kortrijk,open vld,305803,3,Dutch,4584,50698,1997,9.0418,true,false,true,ibz_municipality_level
2024,2024-06-09,34022,Kortrijk,Courtrai,Kortrijk,Kortrijk,PVDA,303048,8,Dutch,4205,50698,1997,8.2942,true,false,true,ibz_municipality_level
2024,2024-06-09,34022,Kortrijk,Courtrai,Kortrijk,Kortrijk,Vooruit,305967,9,Dutch,8232,50698,1997,16.2373,true,false,true,ibz_municipality_level
2024,2024-06-09,34022,Kortrijk,Courtrai,Kortrijk,Kortrijk,N-VA,303352,10,Dutch,12379,50698,1997,24.4171,true,false,true,ibz_municipality_level
2024,2024-06-09,34022,Kortrijk,Courtrai,Kortrijk,Kortrijk,GROEN,303164,15,Dutch,4015,50698,1997,7.9194,true,false,true,ibz_municipality_level
2024,2024-06-09,34022,Kortrijk,Courtrai,Kortrijk,Kortrijk,CD&V,303356,16,Dutch,6336,50698,1997,12.4975,true,false,true,ibz_municipality_level
2024,2024-06-09,34022,Kortrijk,Courtrai,Kortrijk,Kortrijk,Voor U,305968,17,Dutch,671,50698,1997,1.3235,true,false,true,ibz_municipality_level
2024,2024-06-09,34022,Kortrijk,Courtrai,Kortrijk,Kortrijk,Partij BLANCO,305969,19,Dutch,407,50698,1997,0.8028,true,false,true,ibz_municipality_level
2024,2024-06-09,34023,Kuurne,Kuurne,Kuurne,Kuurne,VLAAMS BELANG,305802,1,Dutch,2451,9474,429,25.8708,true,false,true,ibz_municipality_level
2024,2024-06-09,34023,Kuurne,Kuurne,Kuurne,Kuurne,open vld,305803,3,Dutch,558,9474,429,5.8898,true,false,true,ibz_municipality_level
2024,2024-06-09,34023,Kuurne,Kuurne,Kuurne,Kuurne,PVDA,303048,8,Dutch,572,9474,429,6.0376,true,false,true,ibz_municipality_level
2024,2024-06-09,34023,Kuurne,Kuurne,Kuurne,Kuurne,Vooruit,305967,9,Dutch,1505,9474,429,15.8856,true,false,true,ibz_municipality_level
2024,2024-06-09,34023,Kuurne,Kuurne,Kuurne,Kuurne,N-VA,303352,10,Dutch,2303,9474,429,24.3086,true,false,true,ibz_municipality_level
2024,2024-06-09,34023,Kuurne,Kuurne,Kuurne,Kuurne,GROEN,303164,15,Dutch,565,9474,429,5.9637,true,false,true,ibz_municipality_level
2024,2024-06-09,34023,Kuurne,Kuurne,Kuurne,Kuurne,CD&V,303356,16,Dutch,1308,9474,429,13.8062,true,false,true,ibz_municipality_level
2024,2024-06-09,34023,Kuurne,Kuurne,Kuurne,Kuurne,Voor U,305968,17,Dutch,75,9474,429,0.7916,true,false,true,ibz_municipality_level
2024,2024-06-09,34023,Kuurne,Kuurne,Kuurne,Kuurne,Partij BLANCO,305969,19,Dutch,137,9474,429,1.4461,true,false,true,ibz_municipality_level
2024,2024-06-09,34025,Lendelede,Lendelede,Lendelede,Lendelede,VLAAMS BELANG,305802,1,Dutch,1230,4155,161,29.6029,true,false,true,ibz_municipality_level
2024,2024-06-09,34025,Lendelede,Lendelede,Lendelede,Lendelede,open vld,305803,3,Dutch,215,4155,161,5.1745,true,false,true,ibz_municipality_level
2024,2024-06-09,34025,Lendelede,Lendelede,Lendelede,Lendelede,PVDA,303048,8,Dutch,149,4155,161,3.586,true,false,true,ibz_municipality_level
2024,2024-06-09,34025,Lendelede,Lendelede,Lendelede,Lendelede,Vooruit,305967,9,Dutch,595,4155,161,14.3201,true,false,true,ibz_municipality_level
2024,2024-06-09,34025,Lendelede,Lendelede,Lendelede,Lendelede,N-VA,303352,10,Dutch,985,4155,161,23.7064,true,false,true,ibz_municipality_level
2024,2024-06-09,34025,Lendelede,Lendelede,Lendelede,Lendelede,GROEN,303164,15,Dutch,169,4155,161,4.0674,true,false,true,ibz_municipality_level
2024,2024-06-09,34025,Lendelede,Lendelede,Lendelede,Lendelede,CD&V,303356,16,Dutch,736,4155,161,17.7136,true,false,true,ibz_municipality_level
2024,2024-06-09,34025,Lendelede,Lendelede,Lendelede,Lendelede,Voor U,305968,17,Dutch,41,4155,161,0.9868,true,false,true,ibz_municipality_level
2024,2024-06-09,34025,Lendelede,Lendelede,Lendelede,Lendelede,Partij BLANCO,305969,19,Dutch,35,4155,161,0.8424,true,false,true,ibz_municipality_level
2024,2024-06-09,34027,Menen,Menin,Menen,Menen,VLAAMS BELANG,305802,1,Dutch,5498,20022,1406,27.4598,true,false,true,ibz_municipality_level
2024,2024-06-09,34027,Menen,Menin,Menen,Menen,open vld,305803,3,Dutch,1237,20022,1406,6.1782,true,false,true,ibz_municipality_level
2024,2024-06-09,34027,Menen,Menin,Menen,Menen,PVDA,303048,8,Dutch,1780,20022,1406,8.8902,true,false,true,ibz_municipality_level
2024,2024-06-09,34027,Menen,Menin,Menen,Menen,Vooruit,305967,9,Dutch,3958,20022,1406,19.7683,true,false,true,ibz_municipality_level
2024,2024-06-09,34027,Menen,Menin,Menen,Menen,N-VA,303352,10,Dutch,3740,20022,1406,18.6795,true,false,true,ibz_municipality_level
2024,2024-06-09,34027,Menen,Menin,Menen,Menen,GROEN,303164,15,Dutch,968,20022,1406,4.8347,true,false,true,ibz_municipality_level
2024,2024-06-09,34027,Menen,Menin,Menen,Menen,CD&V,303356,16,Dutch,2190,20022,1406,10.938,true,false,true,ibz_municipality_level
2024,2024-06-09,34027,Menen,Menin,Menen,Menen,Voor U,305968,17,Dutch,401,20022,1406,2.0028,true,false,true,ibz_municipality_level
2024,2024-06-09,34027,Menen,Menin,Menen,Menen,Partij BLANCO,305969,19,Dutch,250,20022,1406,1.2486,true,false,true,ibz_municipality_level
2024,2024-06-09,34040,Waregem,Waregem,Waregem,Waregem,VLAAMS BELANG,305802,1,Dutch,6887,27240,1292,25.2827,true,false,true,ibz_municipality_level
2024,2024-06-09,34040,Waregem,Waregem,Waregem,Waregem,open vld,305803,3,Dutch,1692,27240,1292,6.2115,true,false,true,ibz_municipality_level
2024,2024-06-09,34040,Waregem,Waregem,Waregem,Waregem,PVDA,303048,8,Dutch,1422,27240,1292,5.2203,true,false,true,ibz_municipality_level
2024,2024-06-09,34040,Waregem,Waregem,Waregem,Waregem,Vooruit,305967,9,Dutch,3703,27240,1292,13.594,true,false,true,ibz_municipality_level
2024,2024-06-09,34040,Waregem,Waregem,Waregem,Waregem,N-VA,303352,10,Dutch,7412,27240,1292,27.21,true,false,true,ibz_municipality_level
2024,2024-06-09,34040,Waregem,Waregem,Waregem,Waregem,GROEN,303164,15,Dutch,1236,27240,1292,4.5374,true,false,true,ibz_municipality_level
2024,2024-06-09,34040,Waregem,Waregem,Waregem,Waregem,CD&V,303356,16,Dutch,4414,27240,1292,16.2041,true,false,true,ibz_municipality_level
2024,2024-06-09,34040,Waregem,Waregem,Waregem,Waregem,Voor U,305968,17,Dutch,250,27240,1292,0.9178,true,false,true,ibz_municipality_level
2024,2024-06-09,34040,Waregem,Waregem,Waregem,Waregem,Partij BLANCO,305969,19,Dutch,224,27240,1292,0.8223,true,false,true,ibz_municipality_level
2024,2024-06-09,34041,Wevelgem,Wevelgem,Wevelgem,Wevelgem,VLAAMS BELANG,305802,1,Dutch,5301,21854,1051,24.2564,true,false,true,ibz_municipality_level
2024,2024-06-09,34041,Wevelgem,Wevelgem,Wevelgem,Wevelgem,open vld,305803,3,Dutch,994,21854,1051,4.5484,true,false,true,ibz_municipality_level
2024,2024-06-09,34041,Wevelgem,Wevelgem,Wevelgem,Wevelgem,PVDA,303048,8,Dutch,1168,21854,1051,5.3446,true,false,true,ibz_municipality_level
2024,2024-06-09,34041,Wevelgem,Wevelgem,Wevelgem,Wevelgem,Vooruit,305967,9,Dutch,4110,21854,1051,18.8066,true,false,true,ibz_municipality_level
2024,2024-06-09,34041,Wevelgem,Wevelgem,Wevelgem,Wevelgem,N-VA,303352,10,Dutch,4940,21854,1051,22.6046,true,false,true,ibz_municipality_level
2024,2024-06-09,34041,Wevelgem,Wevelgem,Wevelgem,Wevelgem,GROEN,303164,15,Dutch,1278,21854,1051,5.8479,true,false,true,ibz_municipality_level
2024,2024-06-09,34041,Wevelgem,Wevelgem,Wevelgem,Wevelgem,CD&V,303356,16,Dutch,3560,21854,1051,16.2899,true,false,true,ibz_municipality_level
2024,2024-06-09,34041,Wevelgem,Wevelgem,Wevelgem,Wevelgem,Voor U,305968,17,Dutch,255,21854,1051,1.1668,true,false,true,ibz_municipality_level
2024,2024-06-09,34041,Wevelgem,Wevelgem,Wevelgem,Wevelgem,Partij BLANCO,305969,19,Dutch,248,21854,1051,1.1348,true,false,true,ibz_municipality_level
2024,2024-06-09,34042,Zwevegem,Zwevegem,Zwevegem,Zwevegem,VLAAMS BELANG,305802,1,Dutch,4287,17872,849,23.9872,true,false,true,ibz_municipality_level
2024,2024-06-09,34042,Zwevegem,Zwevegem,Zwevegem,Zwevegem,open vld,305803,3,Dutch,1237,17872,849,6.9214,true,false,true,ibz_municipality_level
2024,2024-06-09,34042,Zwevegem,Zwevegem,Zwevegem,Zwevegem,PVDA,303048,8,Dutch,799,17872,849,4.4707,true,false,true,ibz_municipality_level
2024,2024-06-09,34042,Zwevegem,Zwevegem,Zwevegem,Zwevegem,Vooruit,305967,9,Dutch,2962,17872,849,16.5734,true,false,true,ibz_municipality_level
2024,2024-06-09,34042,Zwevegem,Zwevegem,Zwevegem,Zwevegem,N-VA,303352,10,Dutch,4217,17872,849,23.5956,true,false,true,ibz_municipality_level
2024,2024-06-09,34042,Zwevegem,Zwevegem,Zwevegem,Zwevegem,GROEN,303164,15,Dutch,960,17872,849,5.3715,true,false,true,ibz_municipality_level
2024,2024-06-09,34042,Zwevegem,Zwevegem,Zwevegem,Zwevegem,CD&V,303356,16,Dutch,2989,17872,849,16.7245,true,false,true,ibz_municipality_level
2024,2024-06-09,34042,Zwevegem,Zwevegem,Zwevegem,Zwevegem,Voor U,305968,17,Dutch,200,17872,849,1.1191,true,false,true,ibz_municipality_level
2024,2024-06-09,34042,Zwevegem,Zwevegem,Zwevegem,Zwevegem,Partij BLANCO,305969,19,Dutch,221,17872,849,1.2366,true,false,true,ibz_municipality_level
2024,2024-06-09,34043,Spiere-Helkijn,Espierres-Helchin,Spiere-Helkijn,Espierres-Helchin,VLAAMS BELANG,305802,1,Dutch,177,1225,165,14.449,true,false,true,ibz_municipality_level
2024,2024-06-09,34043,Spiere-Helkijn,Espierres-Helchin,Spiere-Helkijn,Espierres-Helchin,open vld,305803,3,Dutch,201,1225,165,16.4082,true,false,true,ibz_municipality_level
2024,2024-06-09,34043,Spiere-Helkijn,Espierres-Helchin,Spiere-Helkijn,Espierres-Helchin,PVDA,303048,8,Dutch,131,1225,165,10.6939,true,false,true,ibz_municipality_level
2024,2024-06-09,34043,Spiere-Helkijn,Espierres-Helchin,Spiere-Helkijn,Espierres-Helchin,Vooruit,305967,9,Dutch,192,1225,165,15.6735,true,false,true,ibz_municipality_level
2024,2024-06-09,34043,Spiere-Helkijn,Espierres-Helchin,Spiere-Helkijn,Espierres-Helchin,N-VA,303352,10,Dutch,263,1225,165,21.4694,true,false,true,ibz_municipality_level
2024,2024-06-09,34043,Spiere-Helkijn,Espierres-Helchin,Spiere-Helkijn,Espierres-Helchin,GROEN,303164,15,Dutch,54,1225,165,4.4082,true,false,true,ibz_municipality_level
2024,2024-06-09,34043,Spiere-Helkijn,Espierres-Helchin,Spiere-Helkijn,Espierres-Helchin,CD&V,303356,16,Dutch,159,1225,165,12.9796,true,false,true,ibz_municipality_level
2024,2024-06-09,34043,Spiere-Helkijn,Espierres-Helchin,Spiere-Helkijn,Espierres-Helchin,Voor U,305968,17,Dutch,20,1225,165,1.6327,true,false,true,ibz_municipality_level
2024,2024-06-09,34043,Spiere-Helkijn,Espierres-Helchin,Spiere-Helkijn,Espierres-Helchin,Partij BLANCO,305969,19,Dutch,28,1225,165,2.2857,true,false,true,ibz_municipality_level
2024,2024-06-09,35002,Bredene,Bredene,Bredene,Bredene,VLAAMS BELANG,305802,1,Dutch,3733,12466,597,29.9455,true,false,true,ibz_municipality_level
2024,2024-06-09,35002,Bredene,Bredene,Bredene,Bredene,open vld,305803,3,Dutch,558,12466,597,4.4762,true,false,true,ibz_municipality_level
2024,2024-06-09,35002,Bredene,Bredene,Bredene,Bredene,PVDA,303048,8,Dutch,791,12466,597,6.3453,true,false,true,ibz_municipality_level
2024,2024-06-09,35002,Bredene,Bredene,Bredene,Bredene,Vooruit,305967,9,Dutch,2902,12466,597,23.2793,true,false,true,ibz_municipality_level
2024,2024-06-09,35002,Bredene,Bredene,Bredene,Bredene,N-VA,303352,10,Dutch,2662,12466,597,21.3541,true,false,true,ibz_municipality_level
2024,2024-06-09,35002,Bredene,Bredene,Bredene,Bredene,GROEN,303164,15,Dutch,606,12466,597,4.8612,true,false,true,ibz_municipality_level
2024,2024-06-09,35002,Bredene,Bredene,Bredene,Bredene,CD&V,303356,16,Dutch,902,12466,597,7.2357,true,false,true,ibz_municipality_level
2024,2024-06-09,35002,Bredene,Bredene,Bredene,Bredene,Voor U,305968,17,Dutch,153,12466,597,1.2273,true,false,true,ibz_municipality_level
2024,2024-06-09,35002,Bredene,Bredene,Bredene,Bredene,Partij BLANCO,305969,19,Dutch,159,12466,597,1.2755,true,false,true,ibz_municipality_level
2024,2024-06-09,35005,Gistel,Gistel,Gistel,Gistel,VLAAMS BELANG,305802,1,Dutch,2319,8518,445,27.2247,true,false,true,ibz_municipality_level
2024,2024-06-09,35005,Gistel,Gistel,Gistel,Gistel,open vld,305803,3,Dutch,709,8518,445,8.3236,true,false,true,ibz_municipality_level
2024,2024-06-09,35005,Gistel,Gistel,Gistel,Gistel,PVDA,303048,8,Dutch,417,8518,445,4.8955,true,false,true,ibz_municipality_level
2024,2024-06-09,35005,Gistel,Gistel,Gistel,Gistel,Vooruit,305967,9,Dutch,1365,8518,445,16.0249,true,false,true,ibz_municipality_level
2024,2024-06-09,35005,Gistel,Gistel,Gistel,Gistel,N-VA,303352,10,Dutch,1943,8518,445,22.8105,true,false,true,ibz_municipality_level
2024,2024-06-09,35005,Gistel,Gistel,Gistel,Gistel,GROEN,303164,15,Dutch,390,8518,445,4.5785,true,false,true,ibz_municipality_level
2024,2024-06-09,35005,Gistel,Gistel,Gistel,Gistel,CD&V,303356,16,Dutch,1197,8518,445,14.0526,true,false,true,ibz_municipality_level
2024,2024-06-09,35005,Gistel,Gistel,Gistel,Gistel,Voor U,305968,17,Dutch,104,8518,445,1.2209,true,false,true,ibz_municipality_level
2024,2024-06-09,35005,Gistel,Gistel,Gistel,Gistel,Partij BLANCO,305969,19,Dutch,74,8518,445,0.8687,true,false,true,ibz_municipality_level
2024,2024-06-09,35006,Ichtegem,Ichtegem,Ichtegem,Ichtegem,VLAAMS BELANG,305802,1,Dutch,3076,9972,582,30.8464,true,false,true,ibz_municipality_level
2024,2024-06-09,35006,Ichtegem,Ichtegem,Ichtegem,Ichtegem,open vld,305803,3,Dutch,930,9972,582,9.3261,true,false,true,ibz_municipality_level
2024,2024-06-09,35006,Ichtegem,Ichtegem,Ichtegem,Ichtegem,PVDA,303048,8,Dutch,420,9972,582,4.2118,true,false,true,ibz_municipality_level
2024,2024-06-09,35006,Ichtegem,Ichtegem,Ichtegem,Ichtegem,Vooruit,305967,9,Dutch,1705,9972,582,17.0979,true,false,true,ibz_municipality_level
2024,2024-06-09,35006,Ichtegem,Ichtegem,Ichtegem,Ichtegem,N-VA,303352,10,Dutch,1775,9972,582,17.7998,true,false,true,ibz_municipality_level
2024,2024-06-09,35006,Ichtegem,Ichtegem,Ichtegem,Ichtegem,GROEN,303164,15,Dutch,322,9972,582,3.229,true,false,true,ibz_municipality_level
2024,2024-06-09,35006,Ichtegem,Ichtegem,Ichtegem,Ichtegem,CD&V,303356,16,Dutch,1451,9972,582,14.5507,true,false,true,ibz_municipality_level
2024,2024-06-09,35006,Ichtegem,Ichtegem,Ichtegem,Ichtegem,Voor U,305968,17,Dutch,186,9972,582,1.8652,true,false,true,ibz_municipality_level
2024,2024-06-09,35006,Ichtegem,Ichtegem,Ichtegem,Ichtegem,Partij BLANCO,305969,19,Dutch,107,9972,582,1.073,true,false,true,ibz_municipality_level
2024,2024-06-09,35011,Middelkerke,Middelkerke,Middelkerke,Middelkerke,VLAAMS BELANG,305802,1,Dutch,3586,14171,681,25.3052,true,false,true,ibz_municipality_level
2024,2024-06-09,35011,Middelkerke,Middelkerke,Middelkerke,Middelkerke,open vld,305803,3,Dutch,1162,14171,681,8.1998,true,false,true,ibz_municipality_level
2024,2024-06-09,35011,Middelkerke,Middelkerke,Middelkerke,Middelkerke,PVDA,303048,8,Dutch,564,14171,681,3.98,true,false,true,ibz_municipality_level
2024,2024-06-09,35011,Middelkerke,Middelkerke,Middelkerke,Middelkerke,Vooruit,305967,9,Dutch,1772,14171,681,12.5044,true,false,true,ibz_municipality_level
2024,2024-06-09,35011,Middelkerke,Middelkerke,Middelkerke,Middelkerke,N-VA,303352,10,Dutch,4829,14171,681,34.0766,true,false,true,ibz_municipality_level
2024,2024-06-09,35011,Middelkerke,Middelkerke,Middelkerke,Middelkerke,GROEN,303164,15,Dutch,490,14171,681,3.4578,true,false,true,ibz_municipality_level
2024,2024-06-09,35011,Middelkerke,Middelkerke,Middelkerke,Middelkerke,CD&V,303356,16,Dutch,1269,14171,681,8.9549,true,false,true,ibz_municipality_level
2024,2024-06-09,35011,Middelkerke,Middelkerke,Middelkerke,Middelkerke,Voor U,305968,17,Dutch,281,14171,681,1.9829,true,false,true,ibz_municipality_level
2024,2024-06-09,35011,Middelkerke,Middelkerke,Middelkerke,Middelkerke,Partij BLANCO,305969,19,Dutch,218,14171,681,1.5384,true,false,true,ibz_municipality_level
2024,2024-06-09,35013,Oostende,Ostende,Oostende,Ostende,VLAAMS BELANG,305802,1,Dutch,10879,45366,2030,23.9805,true,false,true,ibz_municipality_level
2024,2024-06-09,35013,Oostende,Ostende,Oostende,Ostende,open vld,305803,3,Dutch,3360,45366,2030,7.4064,true,false,true,ibz_municipality_level
2024,2024-06-09,35013,Oostende,Ostende,Oostende,Ostende,PVDA,303048,8,Dutch,4479,45366,2030,9.873,true,false,true,ibz_municipality_level
2024,2024-06-09,35013,Oostende,Ostende,Oostende,Ostende,Vooruit,305967,9,Dutch,9448,45366,2030,20.8262,true,false,true,ibz_municipality_level
2024,2024-06-09,35013,Oostende,Ostende,Oostende,Ostende,N-VA,303352,10,Dutch,9676,45366,2030,21.3287,true,false,true,ibz_municipality_level
2024,2024-06-09,35013,Oostende,Ostende,Oostende,Ostende,GROEN,303164,15,Dutch,3229,45366,2030,7.1177,true,false,true,ibz_municipality_level
2024,2024-06-09,35013,Oostende,Ostende,Oostende,Ostende,CD&V,303356,16,Dutch,3389,45366,2030,7.4704,true,false,true,ibz_municipality_level
2024,2024-06-09,35013,Oostende,Ostende,Oostende,Ostende,Voor U,305968,17,Dutch,589,45366,2030,1.2983,true,false,true,ibz_municipality_level
2024,2024-06-09,35013,Oostende,Ostende,Oostende,Ostende,Partij BLANCO,305969,19,Dutch,317,45366,2030,0.6988,true,false,true,ibz_municipality_level
2024,2024-06-09,35014,Oudenburg,Oudenburg,Oudenburg,Oudenburg,VLAAMS BELANG,305802,1,Dutch,2025,6831,345,29.6443,true,false,true,ibz_municipality_level
2024,2024-06-09,35014,Oudenburg,Oudenburg,Oudenburg,Oudenburg,open vld,305803,3,Dutch,550,6831,345,8.0515,true,false,true,ibz_municipality_level
2024,2024-06-09,35014,Oudenburg,Oudenburg,Oudenburg,Oudenburg,PVDA,303048,8,Dutch,295,6831,345,4.3185,true,false,true,ibz_municipality_level
2024,2024-06-09,35014,Oudenburg,Oudenburg,Oudenburg,Oudenburg,Vooruit,305967,9,Dutch,1188,6831,345,17.3913,true,false,true,ibz_municipality_level
2024,2024-06-09,35014,Oudenburg,Oudenburg,Oudenburg,Oudenburg,N-VA,303352,10,Dutch,1468,6831,345,21.4903,true,false,true,ibz_municipality_level
2024,2024-06-09,35014,Oudenburg,Oudenburg,Oudenburg,Oudenburg,GROEN,303164,15,Dutch,273,6831,345,3.9965,true,false,true,ibz_municipality_level
2024,2024-06-09,35014,Oudenburg,Oudenburg,Oudenburg,Oudenburg,CD&V,303356,16,Dutch,876,6831,345,12.8239,true,false,true,ibz_municipality_level
2024,2024-06-09,35014,Oudenburg,Oudenburg,Oudenburg,Oudenburg,Voor U,305968,17,Dutch,74,6831,345,1.0833,true,false,true,ibz_municipality_level
2024,2024-06-09,35014,Oudenburg,Oudenburg,Oudenburg,Oudenburg,Partij BLANCO,305969,19,Dutch,82,6831,345,1.2004,true,false,true,ibz_municipality_level
2024,2024-06-09,35029,De Haan,De Haan,De Haan,De Haan,VLAAMS BELANG,305802,1,Dutch,1959,9121,413,21.4779,true,false,true,ibz_municipality_level
2024,2024-06-09,35029,De Haan,De Haan,De Haan,De Haan,open vld,305803,3,Dutch,1283,9121,413,14.0664,true,false,true,ibz_municipality_level
