election_year,election_date,bridge_geography_year,public_geography_id,municipality,source_municipality_count,source_geography_ids,merge_group,bridge_status,party,party_ids,votes,valid_votes,blank_votes,share,source_scope,method_note
2024,2024-06-09,2025,45065,Zwalm,1,45065,identity_2024_to_2025,identity_2024_to_2025,BELG.UNIE-BUB,303439,1,6074,278,0.0165,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,45065,Zwalm,1,45065,identity_2024_to_2025,identity_2024_to_2025,CD&V,303356,616,6074,278,10.1416,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,45065,Zwalm,1,45065,identity_2024_to_2025,identity_2024_to_2025,GROEN,303164,589,6074,278,9.6971,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,45065,Zwalm,1,45065,identity_2024_to_2025,identity_2024_to_2025,GV-GEZOND VERSTAND,305985,12,6074,278,0.1976,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,45065,Zwalm,1,45065,identity_2024_to_2025,identity_2024_to_2025,N-VA,303352,1309,6074,278,21.5509,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,45065,Zwalm,1,45065,identity_2024_to_2025,identity_2024_to_2025,PVDA,303048,204,6074,278,3.3586,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,45065,Zwalm,1,45065,identity_2024_to_2025,identity_2024_to_2025,Partij BLANCO,305969,55,6074,278,0.9055,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,45065,Zwalm,1,45065,identity_2024_to_2025,identity_2024_to_2025,VLAAMS BELANG,305802,1258,6074,278,20.7112,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,45065,Zwalm,1,45065,identity_2024_to_2025,identity_2024_to_2025,Voor U,305968,54,6074,278,0.889,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,45065,Zwalm,1,45065,identity_2024_to_2025,identity_2024_to_2025,Vooruit,305967,615,6074,278,10.1251,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,45065,Zwalm,1,45065,identity_2024_to_2025,identity_2024_to_2025,open vld,305803,1361,6074,278,22.407,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,45068,Kruisem,1,45068,identity_2024_to_2025,identity_2024_to_2025,BELG.UNIE-BUB,303439,7,11413,480,0.0613,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,45068,Kruisem,1,45068,identity_2024_to_2025,identity_2024_to_2025,CD&V,303356,2480,11413,480,21.7296,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,45068,Kruisem,1,45068,identity_2024_to_2025,identity_2024_to_2025,GROEN,303164,891,11413,480,7.8069,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,45068,Kruisem,1,45068,identity_2024_to_2025,identity_2024_to_2025,GV-GEZOND VERSTAND,305985,15,11413,480,0.1314,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,45068,Kruisem,1,45068,identity_2024_to_2025,identity_2024_to_2025,N-VA,303352,2556,11413,480,22.3955,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,45068,Kruisem,1,45068,identity_2024_to_2025,identity_2024_to_2025,PVDA,303048,340,11413,480,2.9791,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,45068,Kruisem,1,45068,identity_2024_to_2025,identity_2024_to_2025,Partij BLANCO,305969,89,11413,480,0.7798,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,45068,Kruisem,1,45068,identity_2024_to_2025,identity_2024_to_2025,VLAAMS BELANG,305802,2378,11413,480,20.8359,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,45068,Kruisem,1,45068,identity_2024_to_2025,identity_2024_to_2025,Voor U,305968,99,11413,480,0.8674,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,45068,Kruisem,1,45068,identity_2024_to_2025,identity_2024_to_2025,Vooruit,305967,904,11413,480,7.9208,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,45068,Kruisem,1,45068,identity_2024_to_2025,identity_2024_to_2025,open vld,305803,1654,11413,480,14.4922,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46020,Sint-Gillis-Waas,1,46020,identity_2024_to_2025,identity_2024_to_2025,BELG.UNIE-BUB,303439,18,13920,541,0.1293,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46020,Sint-Gillis-Waas,1,46020,identity_2024_to_2025,identity_2024_to_2025,CD&V,303356,2008,13920,541,14.4253,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46020,Sint-Gillis-Waas,1,46020,identity_2024_to_2025,identity_2024_to_2025,GROEN,303164,937,13920,541,6.7313,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46020,Sint-Gillis-Waas,1,46020,identity_2024_to_2025,identity_2024_to_2025,GV-GEZOND VERSTAND,305985,34,13920,541,0.2443,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46020,Sint-Gillis-Waas,1,46020,identity_2024_to_2025,identity_2024_to_2025,N-VA,303352,3885,13920,541,27.9095,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46020,Sint-Gillis-Waas,1,46020,identity_2024_to_2025,identity_2024_to_2025,PVDA,303048,683,13920,541,4.9066,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46020,Sint-Gillis-Waas,1,46020,identity_2024_to_2025,identity_2024_to_2025,Partij BLANCO,305969,102,13920,541,0.7328,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46020,Sint-Gillis-Waas,1,46020,identity_2024_to_2025,identity_2024_to_2025,VLAAMS BELANG,305802,3829,13920,541,27.5072,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46020,Sint-Gillis-Waas,1,46020,identity_2024_to_2025,identity_2024_to_2025,Voor U,305968,105,13920,541,0.7543,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46020,Sint-Gillis-Waas,1,46020,identity_2024_to_2025,identity_2024_to_2025,Vooruit,305967,1425,13920,541,10.2371,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46020,Sint-Gillis-Waas,1,46020,identity_2024_to_2025,identity_2024_to_2025,open vld,305803,894,13920,541,6.4224,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46021,Sint-Niklaas,1,46021,identity_2024_to_2025,identity_2024_to_2025,BELG.UNIE-BUB,303439,79,49348,2044,0.1601,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46021,Sint-Niklaas,1,46021,identity_2024_to_2025,identity_2024_to_2025,CD&V,303356,4981,49348,2044,10.0936,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46021,Sint-Niklaas,1,46021,identity_2024_to_2025,identity_2024_to_2025,GROEN,303164,4161,49348,2044,8.432,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46021,Sint-Niklaas,1,46021,identity_2024_to_2025,identity_2024_to_2025,GV-GEZOND VERSTAND,305985,113,49348,2044,0.229,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46021,Sint-Niklaas,1,46021,identity_2024_to_2025,identity_2024_to_2025,N-VA,303352,11717,49348,2044,23.7436,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46021,Sint-Niklaas,1,46021,identity_2024_to_2025,identity_2024_to_2025,PVDA,303048,5896,49348,2044,11.9478,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46021,Sint-Niklaas,1,46021,identity_2024_to_2025,identity_2024_to_2025,Partij BLANCO,305969,271,49348,2044,0.5492,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46021,Sint-Niklaas,1,46021,identity_2024_to_2025,identity_2024_to_2025,VLAAMS BELANG,305802,11201,49348,2044,22.698,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46021,Sint-Niklaas,1,46021,identity_2024_to_2025,identity_2024_to_2025,Voor U,305968,475,49348,2044,0.9626,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46021,Sint-Niklaas,1,46021,identity_2024_to_2025,identity_2024_to_2025,Vooruit,305967,7513,49348,2044,15.2245,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46021,Sint-Niklaas,1,46021,identity_2024_to_2025,identity_2024_to_2025,open vld,305803,2941,49348,2044,5.9597,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46024,Stekene,1,46024,identity_2024_to_2025,identity_2024_to_2025,BELG.UNIE-BUB,303439,12,13402,540,0.0895,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46024,Stekene,1,46024,identity_2024_to_2025,identity_2024_to_2025,CD&V,303356,1371,13402,540,10.2298,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46024,Stekene,1,46024,identity_2024_to_2025,identity_2024_to_2025,GROEN,303164,853,13402,540,6.3647,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46024,Stekene,1,46024,identity_2024_to_2025,identity_2024_to_2025,GV-GEZOND VERSTAND,305985,29,13402,540,0.2164,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46024,Stekene,1,46024,identity_2024_to_2025,identity_2024_to_2025,N-VA,303352,3654,13402,540,27.2646,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46024,Stekene,1,46024,identity_2024_to_2025,identity_2024_to_2025,PVDA,303048,672,13402,540,5.0142,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46024,Stekene,1,46024,identity_2024_to_2025,identity_2024_to_2025,Partij BLANCO,305969,116,13402,540,0.8655,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46024,Stekene,1,46024,identity_2024_to_2025,identity_2024_to_2025,VLAAMS BELANG,305802,4253,13402,540,31.7341,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46024,Stekene,1,46024,identity_2024_to_2025,identity_2024_to_2025,Voor U,305968,95,13402,540,0.7088,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46024,Stekene,1,46024,identity_2024_to_2025,identity_2024_to_2025,Vooruit,305967,1509,13402,540,11.2595,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46024,Stekene,1,46024,identity_2024_to_2025,identity_2024_to_2025,open vld,305803,838,13402,540,6.2528,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46025,Temse,1,46025,identity_2024_to_2025,identity_2024_to_2025,BELG.UNIE-BUB,303439,28,20212,766,0.1385,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46025,Temse,1,46025,identity_2024_to_2025,identity_2024_to_2025,CD&V,303356,2214,20212,766,10.9539,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46025,Temse,1,46025,identity_2024_to_2025,identity_2024_to_2025,GROEN,303164,1196,20212,766,5.9173,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46025,Temse,1,46025,identity_2024_to_2025,identity_2024_to_2025,GV-GEZOND VERSTAND,305985,39,20212,766,0.193,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46025,Temse,1,46025,identity_2024_to_2025,identity_2024_to_2025,N-VA,303352,5304,20212,766,26.2418,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46025,Temse,1,46025,identity_2024_to_2025,identity_2024_to_2025,PVDA,303048,1910,20212,766,9.4498,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46025,Temse,1,46025,identity_2024_to_2025,identity_2024_to_2025,Partij BLANCO,305969,122,20212,766,0.6036,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46025,Temse,1,46025,identity_2024_to_2025,identity_2024_to_2025,VLAAMS BELANG,305802,5348,20212,766,26.4595,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46025,Temse,1,46025,identity_2024_to_2025,identity_2024_to_2025,Voor U,305968,131,20212,766,0.6481,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46025,Temse,1,46025,identity_2024_to_2025,identity_2024_to_2025,Vooruit,305967,2501,20212,766,12.3738,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46025,Temse,1,46025,identity_2024_to_2025,identity_2024_to_2025,open vld,305803,1419,20212,766,7.0206,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46029,Lokeren,2,44045;46014,lokeren_moerbeke,merged_2024_sources_to_2025_target,BELG.UNIE-BUB,303439,31,32425,1658,0.0956,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46029,Lokeren,2,44045;46014,lokeren_moerbeke,merged_2024_sources_to_2025_target,CD&V,303356,3902,32425,1658,12.0339,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46029,Lokeren,2,44045;46014,lokeren_moerbeke,merged_2024_sources_to_2025_target,GROEN,303164,2956,32425,1658,9.1164,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46029,Lokeren,2,44045;46014,lokeren_moerbeke,merged_2024_sources_to_2025_target,GV-GEZOND VERSTAND,305985,81,32425,1658,0.2498,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46029,Lokeren,2,44045;46014,lokeren_moerbeke,merged_2024_sources_to_2025_target,N-VA,303352,6881,32425,1658,21.2213,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46029,Lokeren,2,44045;46014,lokeren_moerbeke,merged_2024_sources_to_2025_target,PVDA,303048,2990,32425,1658,9.2213,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46029,Lokeren,2,44045;46014,lokeren_moerbeke,merged_2024_sources_to_2025_target,Partij BLANCO,305969,279,32425,1658,0.8604,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46029,Lokeren,2,44045;46014,lokeren_moerbeke,merged_2024_sources_to_2025_target,VLAAMS BELANG,305802,7178,32425,1658,22.1372,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46029,Lokeren,2,44045;46014,lokeren_moerbeke,merged_2024_sources_to_2025_target,Voor U,305968,238,32425,1658,0.734,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46029,Lokeren,2,44045;46014,lokeren_moerbeke,merged_2024_sources_to_2025_target,Vooruit,305967,3924,32425,1658,12.1018,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46029,Lokeren,2,44045;46014,lokeren_moerbeke,merged_2024_sources_to_2025_target,open vld,305803,3965,32425,1658,12.2282,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46030,Beveren-Kruibeke-Zwijndrecht,3,11056;46003;46013,beveren_kruibeke_zwijndrecht,merged_2024_sources_to_2025_target,BELG.UNIE-BUB,303439,61,57314,2105,0.1064,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
2024,2024-06-09,2025,46030,Beveren-Kruibeke-Zwijndrecht,3,11056;46003;46013,beveren_kruibeke_zwijndrecht,merged_2024_sources_to_2025_target,CD&V,303356,6154,57314,2105,10.7373,ibz_2024_bridge_safe_rows_forward_to_statbel_2025_geography,2024 bridge-safe election rows aggregated forward to verified Statbel 2025 municipality targets; E5 special buckets and six facility/rand vote-sum mismatch rows remain excluded.
